id,email,name,website,amenity,building,shop,tourism,information,addr:full,tags_search,additional_information,geometry,sentence,gml_id,interpreted_type,mid_labels,bosserhof_class,short_reason
400582160,,Ärztehaus am Schlosssee,,doctors,yes,,,,"Zur Allerwelle, 4, Gifhorn, 38518",alt name medizinisches versorgungszentrum am schlosssee contact email info mvz schlosssee de contact fax 49 5371 18001 contact phone 49 5371 18000 contact website https mvz schlosssee de health facility type health centre healthcare centre note reinhard gruber internal gastroenterology dr med lutz müller gynaecology tim purrmann paediatrics irene pätkau paediatrics leyla kopuk paediatrics opening hours signed no roof shape flat short name mvz am schlosssee,,"POLYGON ((10.55200481414795 52.48279571533203, 10.551959991455078 52.48288345336914, 10.552011489868164 52.48291015625, 10.551972389221191 52.48293685913086, 10.552140235900879 52.483036041259766, 10.552562713623047 52.48277282714844, 10.552367210388184 52.482662200927734, 10.55200481414795 52.48279571533203))","Ärztehaus am Schlosssee. Amenity: doctors; Building: yes. Address: Zur Allerwelle, 4, Gifhorn, 38518. Additional tags: alt name medizinisches versorgungszentrum am schlosssee contact email info mvz schlosssee de contact fax 49 5371 18001 contact phone 49 5371 18000 contact website https mvz schlosssee de health facility type health centre healthcare centre note reinhard gruber internal gastroenterology dr med lutz müller gynaecology tim purrmann paediatrics irene pätkau paediatrics leyla kopuk paediatrics opening hours signed no roof shape flat short name mvz am schlosssee.",400582160,Medical centre / Ärztehaus,"['errands', 'business', 'work']",customer-oriented services,The OSM tags (amenity=doctors; health_facility=healthcare_centre) and the name (“Ärztehaus am Schlos
181063250,,,,parking,,,,,,access yes fee no park ride no,parking: surface,"POLYGON ((10.642745971679688 52.132022857666016, 10.643513679504395 52.13233947753906, 10.643546104431152 52.1323127746582, 10.642778396606445 52.13199234008789, 10.642745971679688 52.132022857666016))",Amenity: parking. Additional information: parking: surface. Additional tags: access yes fee no park ride no.,181063250,surface parking lot,[],,"OSM tags (amenity=parking, parking=surface, access=yes, fee=no, park and ride=no) describe an open‐a"
210545317,,,,parking_space,,,,,,access customers capacity 1 covered no fee no lit interval supervised no surface paving stones,parking: surface,"POLYGON ((10.537900924682617 52.592960357666016, 10.537909507751465 52.59293746948242, 10.537840843200684 52.59292984008789, 10.537832260131836 52.59294891357422, 10.537900924682617 52.592960357666016))",Amenity: parking_space. Additional information: parking: surface. Additional tags: access customers capacity 1 covered no fee no lit interval supervised no surface paving stones.,210545317,Surface parking space,[],,"The OSM tags indicate amenity=parking_space with surface parking; this is an outdoor parking spot, n"
174253210,,,,parking_space,,,,,,access customers capacity 1 covered no fee no lit limited supervised no surface paving stones,parking: surface,"POLYGON ((10.565898895263672 52.440147399902344, 10.565877914428711 52.44016647338867, 10.565938949584961 52.440189361572266, 10.565959930419922 52.44017028808594, 10.565898895263672 52.440147399902344))",Amenity: parking_space. Additional information: parking: surface. Additional tags: access customers capacity 1 covered no fee no lit limited supervised no surface paving stones.,174253210,Surface parking space,[],,"This POI is an outdoor surface parking space (amenity=parking_space, parking=surface) with no associ"
152927553,,Betriebsrestaurant Halle 5a,,restaurant,yes,,,,"Mittelstraße, Eingang 35",3dr type 0 0 check date opening hours 2022 09 23 note opening hours vormittags 09 00 10 00 uhr 11 30 13 30 uhr roof shape flat wheelchair yes,,"POLYGON ((10.794580459594727 52.43461227416992, 10.794588088989258 52.4345817565918, 10.794525146484375 52.43457794189453, 10.794529914855957 52.4345588684082, 10.794392585754395 52.43454360961914, 10.794448852539062 52.43431091308594, 10.794571876525879 52.434322357177734, 10.794602394104004 52.434200286865234, 10.794678688049316 52.434207916259766, 10.794696807861328 52.43413162231445, 10.794922828674316 52.43415451049805, 10.794892311096191 52.43427658081055, 10.794946670532227 52.43428421020508, 10.794951438903809 52.43426513671875, 10.79519271850586 52.434288024902344, 10.795158386230469 52.43442916870117, 10.795428276062012 52.434452056884766, 10.795371055603027 52.43468475341797, 10.794580459594727 52.43461227416992))","Betriebsrestaurant Halle 5a. Amenity: restaurant; Building: yes. Address: Mittelstraße, Eingang 35. Additional tags: 3dr type 0 0 check date opening hours 2022 09 23 note opening hours vormittags 09 00 10 00 uhr 11 30 13 30 uhr roof shape flat wheelchair yes.",152927553,Company cafeteria (Betriebsrestaurant),"['leisure', 'meetup', 'work']",restaurants / gastronomy,"The OSM tags show amenity=restaurant and building=yes with the name ‘Betriebsrestaurant Halle 5a’, i"
11158964576,,,,loading_dock,,,,,,entrance service,,POINT (10.463393211364746 52.32621765136719),Amenity: loading_dock. Additional tags: entrance service.,11158964576,Loading dock,[],,The OSM tag amenity=loading_dock with entrance=service indicates a service loading area for vehicles
9064071350,,,,public_bookcase,,,,,,check date 2024 11 24 public bookcase type wooden cabinet,,POINT (10.85677433013916 52.4150505065918),Amenity: public_bookcase. Additional tags: check date 2024 11 24 public bookcase type wooden cabinet.,9064071350,public bookcase (outdoor wooden cabinet),[],,"The feature is tagged as amenity=public_bookcase and described as a wooden cabinet for books, which "
1156023838,,,,parking_space,,,,,,,,"POLYGON ((10.01330852508545 51.9630126953125, 10.013103485107422 51.962738037109375, 10.0131254196167 51.962703704833984, 10.013336181640625 51.96300506591797, 10.01330852508545 51.9630126953125))",Amenity: parking_space.,1156023838,Parking space,[],,The OSM tag amenity=parking_space denotes an individual parking spot or outdoor parking infrastructu
4064088365,,,,bench,,,,,,backrest yes material wood seats 2,,POINT (10.563508033752441 51.956241607666016),Amenity: bench. Additional tags: backrest yes material wood seats 2.,4064088365,Wooden bench with backrest,[],,The feature is an outdoor bench (amenity=bench) with backrest and wooden seats. It is a non-building
594306371,,,,parking_space,,,,,,capacity 1,,"POLYGON ((10.339154243469238 51.80672073364258, 10.339134216308594 51.806739807128906, 10.339193344116211 51.8067626953125, 10.339213371276855 51.80674362182617, 10.339154243469238 51.80672073364258))",Amenity: parking_space. Additional tags: capacity 1.,594306371,single parking space,[],,"The OSM tags (amenity=parking_space, capacity=1) describe a standalone outdoor parking spot, not an "
574761482,,,,parking,,,,,,access yes fee no,parking: surface,"POLYGON ((10.05894947052002 52.39307403564453, 10.058517456054688 52.393150329589844, 10.058454513549805 52.39301300048828, 10.058890342712402 52.392940521240234, 10.058893203735352 52.3929443359375, 10.058941841125488 52.39305877685547, 10.05894947052002 52.39307403564453))",Amenity: parking. Additional information: parking: surface. Additional tags: access yes fee no.,574761482,Surface parking area,[],,"The OSM tags indicate amenity=parking and parking=surface, describing an outdoor parking lot. This i"
12921135220,,Ringgleis/Kreuzstraße,https://www.nextbike.de/veloleo,bicycle_rental,,,,,,brand veloleo brand wikidata q117301923 capacity 6 network veloleo network wikidata q117301923 operator type private operator wikidata q2351279,bicycle_rental: dropoff_point,POINT (10.49772834777832 52.26188659667969),Ringgleis/Kreuzstraße. Website: https://www.nextbike.de/veloleo. Amenity: bicycle_rental. Additional information: bicycle_rental: dropoff_point. Additional tags: brand veloleo brand wikidata q117301923 capacity 6 network veloleo network wikidata q117301923 operator type private operator wikidata q2351279.,12921135220,Nextbike Veloleo bicycle rental drop-off station,[],,The feature is tagged amenity=bicycle_rental with bicycle_rental:dropoff_point and describes a bike-
296741046,,A.T.U Wolfenbüttel,,,yes,car_repair,,,"Halchtersche Straße, 105, Wolfenbüttel, 38304",brand a t u brand wikidata q784721 brand wikipedia de auto teile unger,,"POLYGON ((10.541507720947266 52.150028228759766, 10.541790962219238 52.15011978149414, 10.542085647583008 52.14977264404297, 10.541802406311035 52.149681091308594, 10.541507720947266 52.150028228759766))","A.T.U Wolfenbüttel. Building: yes; Shop: car_repair. Address: Halchtersche Straße, 105, Wolfenbüttel, 38304. Additional tags: brand a t u brand wikidata q784721 brand wikipedia de auto teile unger.",296741046,A.T.U. auto repair workshop,"['errands', 'work']",vehicle / electrical repair,The OSM tag shop=car_repair and the name A.T.U (Auto Teile Unger) indicate this is a customer-facing
1389233320,,,,parking_space,,,,,,,,"POLYGON ((10.334280967712402 51.65626907348633, 10.334206581115723 51.65626525878906, 10.334209442138672 51.65624237060547, 10.334283828735352 51.656246185302734, 10.334280967712402 51.65626907348633))",Amenity: parking_space.,1389233320,Parking space,[],,"The OSM tag amenity=parking_space denotes an outdoor car parking area, which is infrastructure rathe"
733537109,,,,parking_space,,,,,,,,"POLYGON ((10.24675178527832 52.31980514526367, 10.24666976928711 52.31980514526367, 10.246670722961426 52.319828033447266, 10.246752738952637 52.31982421875, 10.24675178527832 52.31980514526367))",Amenity: parking_space.,733537109,Parking space,[],,"The OSM tag amenity=parking_space indicates an outdoor parking facility, not an enterable building. "
1134060525,,,,shelter,hut,,,,,access permissive shelter type lean to,,"POLYGON ((10.476320266723633 51.849456787109375, 10.476367950439453 51.84944152832031, 10.476333618164062 51.849403381347656, 10.476285934448242 51.849422454833984, 10.476320266723633 51.849456787109375))",Amenity: shelter; Building: hut. Additional tags: access permissive shelter type lean to.,1134060525,Permissive-access lean-to shelter hut,[],,"The OSM tags (amenity=shelter, building=hut, shelter:type=lean_to) describe a simple open-air hut in"
12388169631,,,,,,,information,guidepost,,,,POINT (10.186080932617188 51.717681884765625),Tourism: information; Information: guidepost.,12388169631,Tourist information guidepost,[],,The OSM tags tourism=information and information=guidepost indicate an outdoor signpost providing to
6364515211,,"Steinplatte ""Die Goldene Wiege im Silberberg""",,,,,information,Bodenplatte,,description der sage nach wurde zwergen hier eine goldene wiege entwendet die hier spurlos verschwunden sein soll,,POINT (10.148218154907227 52.659698486328125),"Steinplatte ""Die Goldene Wiege im Silberberg"". Tourism: information; Information: Bodenplatte. Additional tags: description der sage nach wurde zwergen hier eine goldene wiege entwendet die hier spurlos verschwunden sein soll.",6364515211,Outdoor tourist information point at the Steinplatte rock formation,[],,The snippet describes a tourism information point (“Tourism: information; Information: Bodenplatte”)
1708574701,,,,hunting_stand,,,,,,height 2 hide yes lockable no shelter yes,,POINT (10.731236457824707 52.55254364013672),Amenity: hunting_stand. Additional tags: height 2 hide yes lockable no shelter yes.,1708574701,hunting stand (hide),[],,"The OSM tag amenity=hunting_stand denotes an outdoor hunting platform or hide, not an enclosed build"
10944110283,,,,recycling,,,,,,recycling type container,,POINT (10.76908016204834 52.49995803833008),Amenity: recycling. Additional tags: recycling type container.,10944110283,Recycling container,[],,"The feature is a recycling container (amenity=recycling; recycling_type=container), which is an outd"
1848542823,,,,bench,,,,,,backrest yes,,POINT (10.606415748596191 51.72514343261719),Amenity: bench. Additional tags: backrest yes.,1848542823,Bench,[],,"The OSM tags (amenity=bench, backrest=yes) describe a bench, which is outdoor street furniture rathe"
1452627465,,,,parking_space,,,,,,parking space disabled,,"POLYGON ((10.517709732055664 52.28584289550781, 10.51771068572998 52.285797119140625, 10.51776123046875 52.285797119140625, 10.517760276794434 52.28584289550781, 10.517709732055664 52.28584289550781))",Amenity: parking_space. Additional tags: parking space disabled.,1452627465,disabled parking space,[],,"The OSM tags indicate an amenity=parking_space with a disabled parking designation, which is an outd"
427814141,,,,,,,camp_pitch,,,surface grass,parking: yes,"POLYGON ((10.648296356201172 52.48371505737305, 10.648144721984863 52.48374938964844, 10.648088455200195 52.48365783691406, 10.648236274719238 52.48362350463867, 10.648296356201172 52.48371505737305))",Tourism: camp_pitch. Additional information: parking: yes. Additional tags: surface grass.,427814141,camp pitch,[],,The OSM tag tourism=camp_pitch denotes an individual camping pitch on grass with parking available. 
12977346243,,,,waste_basket,,,,,,waste trash dog excrement cigarettes,,POINT (10.508501052856445 52.21451950073242),Amenity: waste_basket. Additional tags: waste trash dog excrement cigarettes.,12977346243,Public waste basket,[],,"The feature is a waste_basket (street furniture) for trash, dog excrement, and cigarette disposal. I"
12204904443,,,,bench,,,,,,backrest yes material wood,,POINT (10.520380020141602 52.25667953491211),Amenity: bench. Additional tags: backrest yes material wood.,12204904443,Bench,[],,The feature is tagged amenity=bench with attributes describing a wooden bench with backrest. This is
427814140,,,,,,,camp_pitch,,,surface grass,parking: yes,"POLYGON ((10.648444175720215 52.48367691040039, 10.648301124572754 52.48371124267578, 10.64824390411377 52.48362350463867, 10.64838981628418 52.48358917236328, 10.648444175720215 52.48367691040039))",Tourism: camp_pitch. Additional information: parking: yes. Additional tags: surface grass.,427814140,camping pitch,[],,"The OSM tag tourism=camp_pitch indicates an individual outdoor camping pitch on grass with parking, "
